date,amfi_code,daily_return
2025-12-02,100033,-0.005541474277844571
2025-12-02,101206,-0.0015393434707049458
2025-12-02,101207,0.01408822491332029
2025-12-02,101208,6.413496825308229e-05
2025-12-02,102885,-0.0019034374295504586
2025-12-02,102886,0.011938860037595145
2025-12-02,102887,-0.002222853460852825
2025-12-02,118632,0.02047790021047402
2025-12-02,118633,0.002708450799234763
2025-12-02,118634,-0.0059239286218319975
2025-12-02,118635,0.0007265231531630167
2025-12-02,118636,0.0016772104524862552
2025-12-02,119092,0.009250177075915245
2025-12-02,119093,0.008136722485826642
2025-12-02,119094,-0.0016502069958601595
2025-12-02,119095,-0.014300000987374384
2025-12-02,119120,-0.0041907657485205085
2025-12-02,119551,-0.004534027691166953
2025-12-02,119552,-0.0001534255531415729
2025-12-02,119598,-0.013276059168465415
2025-12-02,119599,0.021315790069227125
2025-12-02,120503,-0.004104121475054234
2025-12-02,120504,0.0011730792217647945
2025-12-02,120505,0.014647498124696678
2025-12-02,120506,-0.009491193437796475
2025-12-02,120507,7.807626500255793e-05
2025-12-02,120841,-0.005466920977196255
2025-12-02,120842,0.009979257124943963
2025-12-02,120843,0.018768892396857417
2025-12-02,120844,0.00015838343613427952
2025-12-02,125497,0.010903027726626213
2025-12-02,125498,-0.0017004709857139089
2025-12-02,148567,-0.0008446986968367876
2025-12-02,148568,-0.00851670543968186
2025-12-02,148569,0.007925127390981501
2025-12-02,149322,-0.002085837828730841
2025-12-02,149323,-0.006997166234714691
2025-12-02,149324,0.002781312445239159
2025-12-03,100016,-0.018861217841884992
2025-12-03,100025,0.0008866722083678003
2025-12-03,100033,-0.01827796867303122
2025-12-03,101206,0.006720986531565609
2025-12-03,101207,-0.017969588577144258
2025-12-03,101208,0.00048173886521696296
2025-12-03,102885,0.001819461503758557
2025-12-03,102886,0.004701413415046041
2025-12-03,102887,-0.007424710168098092
2025-12-03,118632,-0.015516314018570676
2025-12-03,118633,0.0002792526690844621
2025-12-03,118634,-0.03351736580487963
2025-12-03,118635,0.002442522605313524
2025-12-03,118636,0.001513880932019207
2025-12-03,119092,0.010190535240841125
2025-12-03,119093,-0.0017105758938842364
2025-12-03,119094,-0.0015827402464593243
2025-12-03,119095,0.015074132850991795
2025-12-03,119120,-0.0020798208615971925
2025-12-03,119551,0.00030171337399931275
2025-12-03,119552,-0.002302507543295307
2025-12-03,119598,-0.023246172416449995
2025-12-03,119599,0.021494666495309067
2025-12-03,120503,-0.007831708443329255
2025-12-03,120504,0.022567116190349124
2025-12-03,120505,0.010607489196679865
2025-12-03,120506,0.0033204764873910886
2025-12-03,120507,0.0002203076018154615
2025-12-03,120841,0.012344413077683747
2025-12-03,120842,-0.001537372413938809
2025-12-03,120843,0.012138395044066552
2025-12-03,120844,0.0006147331141461709
2025-12-03,125497,-0.010510334624150075
2025-12-03,125498,-0.02371266879587597
2025-12-03,148567,-0.006373808765895661
2025-12-03,148568,-0.004255577135393485
2025-12-03,148569,0.01136868847253103
2025-12-03,149322,0.002183788581238133
2025-12-03,149323,-0.024870096071932357
2025-12-03,149324,0.008567601198638863
2025-12-04,100016,-0.009738767123646075
2025-12-04,100025,-0.0003568154833312187
2025-12-04,100033,0.018682148737624527
2025-12-04,101206,-0.0059185319080391485
2025-12-04,101207,-0.015399071379855855
2025-12-04,101208,0.0006657312444480201
2025-12-04,102885,0.0034056663148964716
2025-12-04,102886,0.013909758531919225
2025-12-04,102887,0.010830609468268415
2025-12-04,118632,-0.00740340603918288
2025-12-04,118633,0.0020049819995759943
2025-12-04,118634,0.00037863961628747944
2025-12-04,118635,0.0030845118934275106
2025-12-04,118636,0.0005195235858181935
2025-12-04,119092,0.011872575968671084
2025-12-04,119093,0.0006212715357432064
2025-12-04,119094,0.005871971376908425
2025-12-04,119095,0.0061211226663395735
2025-12-04,119120,0.0014884140497266607
2025-12-04,119551,0.01959863775749726
2025-12-04,119552,0.0018556861981311457
2025-12-04,119598,0.004947778090796273
2025-12-04,119599,0.00948810028666025
2025-12-04,120503,-0.004349387634672519
2025-12-04,120504,0.00023962306545111112
2025-12-04,120505,0.006463307711754407
2025-12-04,120506,0.026884221785294704
2025-12-04,120507,0.0004159261212564047
2025-12-04,120841,0.006056748773089149
2025-12-04,120842,-0.004825575550417294
2025-12-04,120843,0.011988538289224193
2025-12-04,120844,-1.8834254656430183e-05
2025-12-04,125497,0.011956436908013623
2025-12-04,125498,0.005842583133415236
2025-12-04,148567,-0.005886395177670645
2025-12-04,148568,0.00088605039431644
2025-12-04,148569,-0.015187138909821818
2025-12-04,149322,0.021280583826902788
2025-12-04,149323,-0.008208541557427007
2025-12-04,149324,-0.017022689575510785
2025-12-05,100016,-0.009115884961150678
2025-12-05,100025,-0.0025078312029588323
2025-12-05,100033,0.02558679611474468
2025-12-05,101206,-0.009422945687726947
2025-12-05,101207,0.005712401673944045
2025-12-05,101208,0.00044991448094156006
2025-12-05,102885,0.010594357067183147
2025-12-05,102886,0.003131671607954356
2025-12-05,102887,0.005558095423881859
2025-12-05,118632,-0.000684923003066551
2025-12-05,118633,0.0034117806480864488
2025-12-05,118634,-0.016197817672402914
2025-12-05,118635,0.009954587782863511
2025-12-05,118636,0.0028752299355350175
2025-12-05,119092,-0.01583414891914725
2025-12-05,119093,-0.008144953466946214
2025-12-05,119094,-0.0018507888832026698
2025-12-05,119095,-0.0070240679063289235
2025-12-05,119120,0.0046199864140124
2025-12-05,119551,0.01587592079588518
2025-12-05,119552,-0.006825780590652308
2025-12-05,119598,0.018425336810804493
2025-12-05,119599,0.014295000241741906
2025-12-05,120503,-0.006274320267271594
2025-12-05,120504,-0.0013749575839836492
2025-12-05,120505,0.01705710892799317
2025-12-05,120506,0.001185523666367816
2025-12-05,120507,-0.0004275097158261687
2025-12-05,120841,-0.0077156452766556916
2025-12-05,120842,-0.0034200690128189937
2025-12-05,120843,0.009024102970910164
2025-12-05,120844,-0.00028731869385645314
2025-12-05,125497,-0.0022874338173621833
2025-12-05,125498,0.016058413596871546
2025-12-05,148567,0.012631563319166483
2025-12-05,148568,-0.01405219707654104
2025-12-05,148569,-0.009616022282644576
2025-12-05,149322,0.00924940400300045
2025-12-05,149323,-0.002655534110644342
2025-12-05,149324,-0.025120911773228616
2025-12-06,100016,0.0
2025-12-06,100025,0.0
2025-12-06,100033,0.0
2025-12-06,101206,0.0
2025-12-06,101207,0.0
2025-12-06,101208,0.0
2025-12-06,102885,0.0
2025-12-06,102886,0.0
2025-12-06,102887,0.0
2025-12-06,118632,0.0
2025-12-06,118633,0.0
2025-12-06,118634,0.0
2025-12-06,118635,0.0
2025-12-06,118636,0.0
2025-12-06,119092,0.0
2025-12-06,119093,0.0
2025-12-06,119094,0.0
2025-12-06,119095,0.0
2025-12-06,119120,0.0
2025-12-06,119551,0.0
2025-12-06,119552,0.0
2025-12-06,119598,0.0
2025-12-06,119599,0.0
2025-12-06,120503,0.0
2025-12-06,120504,0.0
2025-12-06,120505,0.0
2025-12-06,120506,0.0
2025-12-06,120507,0.0
2025-12-06,120841,0.0
2025-12-06,120842,0.0
2025-12-06,120843,0.0
2025-12-06,120844,0.0
2025-12-06,125497,0.0
2025-12-06,125498,0.0
2025-12-06,148567,0.0
2025-12-06,148568,0.0
2025-12-06,148569,0.0
2025-12-06,149322,0.0
2025-12-06,149323,0.0
2025-12-06,149324,0.0
2025-12-07,100016,0.0
2025-12-07,100025,0.0
2025-12-07,100033,0.0
2025-12-07,101206,0.0
2025-12-07,101207,0.0
2025-12-07,101208,0.0
2025-12-07,102885,0.0
2025-12-07,102886,0.0
2025-12-07,102887,0.0
2025-12-07,118632,0.0
2025-12-07,118633,0.0
2025-12-07,118634,0.0
2025-12-07,118635,0.0
2025-12-07,118636,0.0
2025-12-07,119092,0.0
2025-12-07,119093,0.0
2025-12-07,119094,0.0
2025-12-07,119095,0.0
2025-12-07,119120,0.0
2025-12-07,119551,0.0
2025-12-07,119552,0.0
2025-12-07,119598,0.0
2025-12-07,119599,0.0
2025-12-07,120503,0.0
2025-12-07,120504,0.0
2025-12-07,120505,0.0
2025-12-07,120506,0.0
2025-12-07,120507,0.0
2025-12-07,120841,0.0
2025-12-07,120842,0.0
2025-12-07,120843,0.0
2025-12-07,120844,0.0
2025-12-07,125497,0.0
2025-12-07,125498,0.0
2025-12-07,148567,0.0
2025-12-07,148568,0.0
2025-12-07,148569,0.0
2025-12-07,149322,0.0
2025-12-07,149323,0.0
2025-12-07,149324,0.0
2025-12-08,100016,0.007796027359989077
2025-12-08,100025,-0.003942412398547646
2025-12-08,100033,0.01932466790100773
2025-12-08,101206,0.0011732459875899437
2025-12-08,101207,-0.011495255425056694
2025-12-08,101208,6.680141225756664e-05
2025-12-08,102885,-0.002240972605576541
2025-12-08,102886,0.013973425765453795
2025-12-08,102887,0.023215384731096744
2025-12-08,118632,-0.00122480250965451
2025-12-08,118633,0.0010223258291253146
2025-12-08,118634,0.0029535990150961755
2025-12-08,118635,-0.008445771797721768
2025-12-08,118636,0.0034095384454377875
2025-12-08,119092,0.004981699109154913
2025-12-08,119093,0.0058829072600730115
2025-12-08,119094,0.015388208864095754
2025-12-08,119095,-0.015200176103042695
2025-12-08,119120,3.922564834391018e-05
2025-12-08,119551,0.004372958401780869
2025-12-08,119552,0.01912438423071361
2025-12-08,119598,0.00839108311319503
2025-12-08,119599,0.009009056723690456
2025-12-08,120503,0.006297960263207836
2025-12-08,120504,0.008184990016812943
2025-12-08,120505,0.00610653889929913
2025-12-08,120506,0.0011399301802992312
2025-12-08,120507,0.0003819829163553834
2025-12-08,120841,0.015611328468765562
2025-12-08,120842,-0.026471455189789772
2025-12-08,120843,0.00011864606859068871
2025-12-08,120844,-0.0001695602023462639
2025-12-08,125497,0.005830779109021744
2025-12-08,125498,0.011811812186570458
2025-12-08,148567,0.008939690830122027
2025-12-08,148568,0.004961359630108797
2025-12-08,148569,-0.01724382153269255
2025-12-08,149322,0.0011474772297235258
2025-12-08,149323,-0.004104470345904887
2025-12-08,149324,-0.013704192259389347
2025-12-09,100016,0.008241448484582081
2025-12-09,100025,0.0002632483608919767
2025-12-09,100033,-0.003338696686994047
2025-12-09,101206,0.0022185040568210024
2025-12-09,101207,0.013944374632982592
2025-12-09,101208,0.0004269963528864551
2025-12-09,102885,0.004995305142236228
2025-12-09,102886,-0.008236154759490244
2025-12-09,102887,-0.0032467046923233545
2025-12-09,118632,-0.00432160897783429
2025-12-09,118633,0.005895695612649243
2025-12-09,118634,0.025624150775971133
2025-12-09,118635,0.005199346300843732
2025-12-09,118636,0.002146364492214392
2025-12-09,119092,-0.012681278700305332
2025-12-09,119093,-0.012379550321199195
2025-12-09,119094,-0.014802624586867541
2025-12-09,119095,-0.005496457965565527
2025-12-09,119120,0.0011132175910792963
2025-12-09,119551,0.0008517824776876903
2025-12-09,119552,-0.013569759953049876
2025-12-09,119598,0.0008354823616572027
2025-12-09,119599,-0.006370235839400218
2025-12-09,120503,-0.008891260440461846
2025-12-09,120504,-0.0026005751194120297
2025-12-09,120505,0.006061902277319842
2025-12-09,120506,0.008038269377114382
2025-12-09,120507,0.00035538368879706184
2025-12-09,120841,0.0020005672540373
2025-12-09,120842,0.004070398298954281
2025-12-09,120843,-0.006805162528826791
2025-12-09,120844,0.0005712380813616136
2025-12-09,125497,-0.007448281616446839
2025-12-09,125498,-0.007230678055678341
2025-12-09,148567,0.00033935757132819155
2025-12-09,148568,-0.012310660119363659
2025-12-09,148569,-0.008756815260417938
2025-12-09,149322,-0.0008114278726927271
2025-12-09,149323,0.00934470607149529
2025-12-09,149324,0.014828683829433587
2025-12-10,100016,0.003379167224176749
2025-12-10,100025,0.0027494473239331185
2025-12-10,100033,-0.013059097482622573
2025-12-10,101206,-0.015451048490256913
2025-12-10,101207,-0.010943867293230825
2025-12-10,101208,0.0003885167353205876
2025-12-10,102885,0.015403444582058112
2025-12-10,102886,0.012569424816686325
2025-12-10,102887,-0.002273662389234987
2025-12-10,118632,-0.00019780993172435757
2025-12-10,118633,0.0013762899584730537
2025-12-10,118634,0.013075977476405765
2025-12-10,118635,0.006721400245782272
2025-12-10,118636,-0.0011941312284488026
2025-12-10,119092,-0.008254101328049046
2025-12-10,119093,-0.00033538857646187026
2025-12-10,119094,0.015322773585511706
2025-12-10,119095,-0.025318844839410604
2025-12-10,119120,0.0026885281381241466
2025-12-10,119551,0.001575274813851557
2025-12-10,119552,0.002147993673463189
2025-12-10,119598,-0.008371688588861947
2025-12-10,119599,0.012870752582972544
2025-12-10,120503,0.012349062807847755
2025-12-10,120504,0.0012692104943026195
2025-12-10,120505,0.019506097147881096
2025-12-10,120506,0.0009441318811416188
2025-12-10,120507,0.0002777952883781243
2025-12-10,120841,-0.00584298856068366
2025-12-10,120842,-0.013702200238785545
2025-12-10,120843,0.0003854810580401491
2025-12-10,120844,-4.745682900975101e-05
2025-12-10,125497,0.0017695802933230809
2025-12-10,125498,0.0017144582249890572
2025-12-10,148567,-0.0012399012351587135
2025-12-10,148568,-0.010309233380607297
2025-12-10,148569,-0.013036455014844739
2025-12-10,149322,-0.004748851252333042
2025-12-10,149323,-0.02573360379798495
2025-12-10,149324,0.006771958104918152
2025-12-11,100016,0.007814154641035298
2025-12-11,100025,0.0017600088926763569
2025-12-11,100033,-0.012007922753156652
2025-12-11,101206,0.000423428802722281
2025-12-11,101207,0.004733024068641178
2025-12-11,101208,0.00036846902505316415
2025-12-11,102885,0.005214845167899496
2025-12-11,102886,-0.004078038728886346
2025-12-11,102887,0.012602584286759644
2025-12-11,118632,-0.01053702484984298
2025-12-11,118633,-0.017039786204695262
2025-12-11,118634,0.025389177662861195
2025-12-11,118635,0.008626112364921168
2025-12-11,118636,-0.0023774072276470104
2025-12-11,119092,0.007786773436209149
2025-12-11,119093,0.0003812512496568221
2025-12-11,119094,-0.021513185668453838
2025-12-11,119095,0.002870679014626898
2025-12-11,119120,-0.0017565339714414874
2025-12-11,119551,0.005944764995498009
2025-12-11,119552,0.01853183974538397
2025-12-11,119598,-0.016194477155209275
2025-12-11,119599,-0.02086747354926466
2025-12-11,120503,0.007173836987498294
2025-12-11,120504,0.013030377891083633
2025-12-11,120505,0.013951213525924988
2025-12-11,120506,-0.015455332000427813
2025-12-11,120507,0.00021069193474487768
2025-12-11,120841,0.01031011533384052
2025-12-11,120842,0.008245334676197702
2025-12-11,120843,0.0048639939022183665
2025-12-11,120844,0.00038333267121681835
2025-12-11,125497,0.0032880865508457813
2025-12-11,125498,-0.005686476108738847
2025-12-11,148567,-0.014964876474103717
2025-12-11,148568,-0.01078850518985397
2025-12-11,148569,0.006348509037919614
2025-12-11,149322,-0.009904769320488893
2025-12-11,149323,-0.008533280545295674
2025-12-11,149324,-0.0054573121668116675
2025-12-12,100016,-0.0009312517918045327
2025-12-12,100025,0.0004315234008975821
2025-12-12,100033,-0.019289135138089386
2025-12-12,101206,-0.010251097881353255
2025-12-12,101207,0.0060575131583315844
2025-12-12,101208,0.00022759624627344266
2025-12-12,102885,0.010100460086216678
2025-12-12,102886,0.0007048629466914758
2025-12-12,102887,0.0045465219975096005
2025-12-12,118632,0.003672876177767348
2025-12-12,118633,-0.014789591509801525
2025-12-12,118634,-0.007938291280632837
2025-12-12,118635,-0.010993948346836424
2025-12-12,118636,-0.0010857136574531356
2025-12-12,119092,0.0019121115010742873
2025-12-12,119093,-0.0033249377103493627
2025-12-12,119094,0.00241443545740605
2025-12-12,119095,0.015887989599623786
2025-12-12,119120,0.0012116060677231921
2025-12-12,119551,-0.00846890457354954
2025-12-12,119552,0.000576058232598875
2025-12-12,119598,0.01411805538873434
2025-12-12,119599,0.017622919383293745
2025-12-12,120503,0.000697349461103336
2025-12-12,120504,0.0006856146845470867
2025-12-12,120505,-0.009353210045089932
2025-12-12,120506,0.011318025405696375
2025-12-12,120507,-0.0005499796694409254
2025-12-12,120841,0.004890186335795299
2025-12-12,120842,-0.00040752312385006206
2025-12-12,120843,-0.013957850998635446
2025-12-12,120844,0.0001650981934468998
2025-12-12,125497,-0.012498341685104108
2025-12-12,125498,-0.00908989988948683
2025-12-12,148567,-0.0002284349383854245
2025-12-12,148568,-0.01581399700807251
2025-12-12,148569,0.0030131546025138345
2025-12-12,149322,0.015701946785152687
2025-12-12,149323,0.010250344612129147
2025-12-12,149324,0.032381990160214036
2025-12-13,100016,0.0
2025-12-13,100025,0.0
2025-12-13,100033,0.0
2025-12-13,101206,0.0
2025-12-13,101207,0.0
2025-12-13,101208,0.0
2025-12-13,102885,0.0
2025-12-13,102886,0.0
2025-12-13,102887,0.0
2025-12-13,118632,0.0
2025-12-13,118633,0.0
2025-12-13,118634,0.0
2025-12-13,118635,0.0
2025-12-13,118636,0.0
2025-12-13,119092,0.0
2025-12-13,119093,0.0
2025-12-13,119094,0.0
2025-12-13,119095,0.0
2025-12-13,119120,0.0
2025-12-13,119551,0.0
2025-12-13,119552,0.0
2025-12-13,119598,0.0
2025-12-13,119599,0.0
2025-12-13,120503,0.0
2025-12-13,120504,0.0
2025-12-13,120505,0.0
2025-12-13,120506,0.0
2025-12-13,120507,0.0
2025-12-13,120841,0.0
2025-12-13,120842,0.0
2025-12-13,120843,0.0
2025-12-13,120844,0.0
2025-12-13,125497,0.0
2025-12-13,125498,0.0
2025-12-13,148567,0.0
2025-12-13,148568,0.0
2025-12-13,148569,0.0
2025-12-13,149322,0.0
2025-12-13,149323,0.0
2025-12-13,149324,0.0
2025-12-14,100016,0.0
2025-12-14,100025,0.0
2025-12-14,100033,0.0
2025-12-14,101206,0.0
2025-12-14,101207,0.0
2025-12-14,101208,0.0
2025-12-14,102885,0.0
2025-12-14,102886,0.0
2025-12-14,102887,0.0
2025-12-14,118632,0.0
2025-12-14,118633,0.0
2025-12-14,118634,0.0
2025-12-14,118635,0.0
2025-12-14,118636,0.0
2025-12-14,119092,0.0
2025-12-14,119093,0.0
2025-12-14,119094,0.0
2025-12-14,119095,0.0
2025-12-14,119120,0.0
2025-12-14,119551,0.0
2025-12-14,119552,0.0
2025-12-14,119598,0.0
2025-12-14,119599,0.0
2025-12-14,120503,0.0
2025-12-14,120504,0.0
2025-12-14,120505,0.0
2025-12-14,120506,0.0
2025-12-14,120507,0.0
2025-12-14,120841,0.0
2025-12-14,120842,0.0
2025-12-14,120843,0.0
2025-12-14,120844,0.0
2025-12-14,125497,0.0
2025-12-14,125498,0.0
2025-12-14,148567,0.0
2025-12-14,148568,0.0
2025-12-14,148569,0.0
2025-12-14,149322,0.0
2025-12-14,149323,0.0
2025-12-14,149324,0.0
2025-12-15,100016,0.011177809607667344
2025-12-15,100025,0.001491194557756037
2025-12-15,100033,-0.0006103763216448455
2025-12-15,101206,0.006062267501323548
2025-12-15,101207,-0.006696381672744556
2025-12-15,101208,0.0002746139421321292
2025-12-15,102885,-0.00455599090958092
2025-12-15,102886,0.009436081779375494
2025-12-15,102887,-0.008854695200940177
2025-12-15,118632,-0.019759903281853064
2025-12-15,118633,0.01767424786859495
2025-12-15,118634,-0.0013799846260268422
2025-12-15,118635,0.0026062981880223823
2025-12-15,118636,0.005222593080752125
2025-12-15,119092,0.0069450522686536065
2025-12-15,119093,-0.01486853017551959
2025-12-15,119094,-0.0032824247769631665
2025-12-15,119095,0.03888621274027293
2025-12-15,119120,-0.0015787670722807734
2025-12-15,119551,-0.0017521541502462101
2025-12-15,119552,-0.0011597750959292386
2025-12-15,119598,0.015380355342201613
2025-12-15,119599,-0.01777836403875188
2025-12-15,120503,0.0005189409070214257
2025-12-15,120504,-0.014329450179509262
2025-12-15,120505,0.00828746786629142
2025-12-15,120506,-0.01820260743937374
2025-12-15,120507,0.0001194059194884467
2025-12-15,120841,-0.014997661445388055
2025-12-15,120842,0.0019341218071204924
2025-12-15,120843,-0.0009457645995561981
2025-12-15,120844,0.0005176696401885117
2025-12-15,125497,0.005897571712081051
2025-12-15,125498,0.01218363184007587
2025-12-15,148567,-0.00993919027808976
2025-12-15,148568,0.01346836405780305
2025-12-15,148569,-0.0010920391276425523
2025-12-15,149322,0.004747161889528284
2025-12-15,149323,-0.007289925521444696
2025-12-15,149324,0.021335567055716265
2025-12-16,100016,0.0005935704982942269
2025-12-16,100025,0.00021842390234305675
2025-12-16,100033,0.02009174893128396
2025-12-16,101206,-0.015273304007647592
2025-12-16,101207,-0.0028963479122726676
2025-12-16,101208,-2.7931969800221168e-05
2025-12-16,102885,-0.005368627106721591
2025-12-16,102886,0.02894743174066572
2025-12-16,102887,0.006222743108529993
2025-12-16,118632,0.00028881515188472484
2025-12-16,118633,0.0005156590147610274
2025-12-16,118634,-0.01545476756985864
2025-12-16,118635,0.014675776161484633
2025-12-16,118636,0.0009963894568856269
2025-12-16,119092,-0.007647334487267621
2025-12-16,119093,-0.014934230387717351
2025-12-16,119094,-0.01732256841383273
2025-12-16,119095,-0.016365533220579875
2025-12-16,119120,0.002466994853434823
2025-12-16,119551,-0.014099277557678924
2025-12-16,119552,-0.00263278483649243
2025-12-16,119598,-0.023196705618114932
2025-12-16,119599,0.005387839151417939
2025-12-16,120503,-0.0043890962123015465
2025-12-16,120504,0.0037626211621433203
2025-12-16,120505,-0.007249499111346869
2025-12-16,120506,-0.0033772529061335543
2025-12-16,120507,0.0008218526808367876
2025-12-16,120841,-0.004111574673973495
2025-12-16,120842,0.009098444318096366
2025-12-16,120843,-0.007699378822961789
2025-12-16,120844,0.0001852757990798981
2025-12-16,125497,0.012462967249219137
2025-12-16,125498,-0.013566005953199012
2025-12-16,148567,0.001919956757098218
2025-12-16,148568,0.005869661355382583
2025-12-16,148569,0.0008355328614144675
2025-12-16,149322,-0.010617604410029013
2025-12-16,149323,-0.013729268338205314
2025-12-16,149324,0.017456594534343894
2025-12-17,100016,0.0010268228391323575
2025-12-17,100025,-0.003312551710562328
2025-12-17,100033,-0.001020426757047388
2025-12-17,101206,0.01764742124939067
2025-12-17,101207,-0.009788605517682125
2025-12-17,101208,0.0010395512641456772
2025-12-17,102885,-0.0007891804902203647
2025-12-17,102886,0.010544961875907033
2025-12-17,102887,0.004602456217750239
2025-12-17,118632,-0.004767282200007772
2025-12-17,118633,0.008936868135495102
2025-12-17,118634,-0.009850880352941682
2025-12-17,118635,-0.0002958020233875258
2025-12-17,118636,0.005660640500105396
2025-12-17,119092,0.013603550938100284
2025-12-17,119093,-0.006047094837640765
2025-12-17,119094,-0.023695932349017568
2025-12-17,119095,0.015220808207877745
2025-12-17,119120,0.0006677790116498272
2025-12-17,119551,0.004045071754246177
2025-12-17,119552,-0.0010745755426606607
2025-12-17,119598,0.0262495259421347
2025-12-17,119599,-0.012359015731294831
2025-12-17,120503,0.0029016063026321426
2025-12-17,120504,-0.005609315703863027
2025-12-17,120505,0.00673116756965908
2025-12-17,120506,0.012036721882902723
2025-12-17,120507,0.00026207234104003163
2025-12-17,120841,0.002981780948479562
2025-12-17,120842,-0.01036052059206094
2025-12-17,120843,0.010872221014879724
2025-12-17,120844,0.0011292661370272405
2025-12-17,125497,-0.0010238645394982093
2025-12-17,125498,-0.009973562683671222
2025-12-17,148567,0.011029105874336587
2025-12-17,148568,0.009941068581604595
2025-12-17,148569,0.013434345311251539
2025-12-17,149322,-0.0005893637370594229
2025-12-17,149323,-0.007444781421343638
2025-12-17,149324,-0.010476699967428504
2025-12-18,100016,-0.0018247833039780614
2025-12-18,100025,-0.003289615800030843
2025-12-18,100033,0.004302529066640082
2025-12-18,101206,-0.002463782697072814
2025-12-18,101207,0.0005799620805795325
2025-12-18,101208,0.0003074439392443118
2025-12-18,102885,8.202029170534253e-05
2025-12-18,102886,0.011685960071041501
2025-12-18,102887,-0.017332631418364164
2025-12-18,118632,0.009523287624131571
2025-12-18,118633,-0.0025302344776217955
2025-12-18,118634,-0.013630197899729635
2025-12-18,118635,0.004485329973992203
2025-12-18,118636,-1.6315298583480242e-05
2025-12-18,119092,0.006607163991801723
2025-12-18,119093,0.005283976284654601
2025-12-18,119094,-0.01238424072893729
2025-12-18,119095,-0.010212316036357194
2025-12-18,119120,0.001039106851413285
2025-12-18,119551,0.006242943426381986
2025-12-18,119552,0.012703514715094455
2025-12-18,119598,0.009962892938423451
2025-12-18,119599,0.009633745911695968
2025-12-18,120503,0.010162906830562868
2025-12-18,120504,0.008180234517652485
2025-12-18,120505,0.00639966959061522
2025-12-18,120506,-0.002809681913552464
2025-12-18,120507,0.00016115093786384094
2025-12-18,120841,-0.01835909041235617
2025-12-18,120842,0.005106219518050903
2025-12-18,120843,-0.004933099806149754
2025-12-18,120844,0.0008561502435104895
2025-12-18,125497,0.012589950087728008
2025-12-18,125498,-0.012461065140598415
2025-12-18,148567,-0.00809778324483057
2025-12-18,148568,0.009014337193375077
2025-12-18,148569,-0.010550523597236072
2025-12-18,149322,0.011789517232331681
2025-12-18,149323,0.006033454326237919
2025-12-18,149324,0.017278544366760684
2025-12-19,100016,0.006573651515234147
2025-12-19,100025,-0.0002260173878582128
2025-12-19,100033,0.017286504057808294
2025-12-19,101206,-0.007087035710441336
2025-12-19,101207,-0.014171012586599696
2025-12-19,101208,0.00043099288698389415
2025-12-19,102885,0.00932889963030803
2025-12-19,102886,-0.005835530115452681
2025-12-19,102887,-0.005951473540056651
2025-12-19,118632,0.016125100981449147
2025-12-19,118633,3.7841662914317453e-06
2025-12-19,118634,-0.019513359082782844
2025-12-19,118635,0.006930572903760979
2025-12-19,118636,-0.00036710020747965366
2025-12-19,119092,0.0083946414640792
2025-12-19,119093,0.00306889323546522
2025-12-19,119094,0.0012219392384724692
2025-12-19,119095,-0.016756697945647603
2025-12-19,119120,-0.0016860995207244045
2025-12-19,119551,-0.0037385086991588157
2025-12-19,119552,-0.018811735508154848
2025-12-19,119598,0.023179257853749524
2025-12-19,119599,0.00033914666870793475
2025-12-19,120503,-0.005668574628742484
2025-12-19,120504,0.006677975636263822
2025-12-19,120505,-0.01575859941111435
2025-12-19,120506,-0.0059812515311542525
2025-12-19,120507,0.00026329527778456985
2025-12-19,120841,0.001266791304829873
2025-12-19,120842,0.0038859626254201807
2025-12-19,120843,0.003910872628713147
2025-12-19,120844,0.00015866037395184662
2025-12-19,125497,-0.0011563450723305335
2025-12-19,125498,-0.01701546291717404
2025-12-19,148567,0.0026234845534049978
2025-12-19,148568,-0.0010987490494213104
2025-12-19,148569,-0.019913753395066514
2025-12-19,149322,-0.003420012045143861
2025-12-19,149323,-0.0023558608864372443
2025-12-19,149324,0.006258255260037426
2025-12-20,100016,0.0
2025-12-20,100025,0.0
2025-12-20,100033,0.0
2025-12-20,101206,0.0
2025-12-20,101207,0.0
2025-12-20,101208,0.0
2025-12-20,102885,0.0
2025-12-20,102886,0.0
2025-12-20,102887,0.0
2025-12-20,118632,0.0
2025-12-20,118633,0.0
2025-12-20,118634,0.0
2025-12-20,118635,0.0
2025-12-20,118636,0.0
2025-12-20,119092,0.0
2025-12-20,119093,0.0
2025-12-20,119094,0.0
2025-12-20,119095,0.0
2025-12-20,119120,0.0
2025-12-20,119551,0.0
2025-12-20,119552,0.0
2025-12-20,119598,0.0
2025-12-20,119599,0.0
2025-12-20,120503,0.0
2025-12-20,120504,0.0
2025-12-20,120505,0.0
2025-12-20,120506,0.0
2025-12-20,120507,0.0
2025-12-20,120841,0.0
2025-12-20,120842,0.0
2025-12-20,120843,0.0
2025-12-20,120844,0.0
2025-12-20,125497,0.0
2025-12-20,125498,0.0
2025-12-20,148567,0.0
2025-12-20,148568,0.0
2025-12-20,148569,0.0
2025-12-20,149322,0.0
2025-12-20,149323,0.0
2025-12-20,149324,0.0
2025-12-21,100016,0.0
2025-12-21,100025,0.0
2025-12-21,100033,0.0
2025-12-21,101206,0.0
2025-12-21,101207,0.0
2025-12-21,101208,0.0
2025-12-21,102885,0.0
2025-12-21,102886,0.0
2025-12-21,102887,0.0
2025-12-21,118632,0.0
